"","egg","Olim","temp","velocity"
"2749",103,0.64193,11,0.06
"2750",104,0.677562,11,0.06
"2751",105,0.691391,11,0.06
"2752",106,0.705993,11,0.06
"2753",107,0.698307,11,0.06
"2754",108,0.68894,11,0.06
"2755",109,0.650546,11,0.06
"2756",110,0.67882,11,0.06
"2757",111,0.684577,11,0.06
"2758",112,0.679496,11,0.06
"2759",113,0.66875,11,0.06
"2760",114,0.700896,11,0.06
"2761",115,0.685331,11,0.06
"2762",116,0.704493,11,0.06
"2763",117,0.70296,11,0.06
"2764",118,0.690757,11,0.06
"2765",119,0.696158,11,0.06
"2766",120,0.67271,11,0.06
"2767",121,0.690619,11,0.06
"2768",122,0.702485,11,0.06
"2769",123,0.69796,11,0.06
"2770",124,0.72297,11,0.06
"2771",125,0.706682,11,0.06
"2772",126,0.695415,11,0.06
"2773",1,0.643643,11,0.07
"2774",2,0.643118,11,0.07
"2775",3,0.647069,11,0.07
"2776",4,0.638209,11,0.07
"2777",5,0.641727,11,0.07
"2778",6,0.668451,11,0.07
"2779",7,0.645908,11,0.07
"2780",8,0.644227,11,0.07
"2781",9,0.639215,11,0.07
"2782",10,0.669277,11,0.07
"2783",11,0.647101,11,0.07
"2784",12,0.654071,11,0.07
"2785",13,0.650977,11,0.07
"2786",14,0.660719,11,0.07
"2787",15,0.650876,11,0.07
"2788",16,0.633356,11,0.07
"2789",17,0.665196,11,0.07
"2790",18,0.665992,11,0.07
"2791",19,0.658299,11,0.07
"2792",20,0.653846,11,0.07
"2793",21,0.662438,11,0.07
"2794",22,0.640792,11,0.07
"2795",23,0.677671,11,0.07
"2796",24,0.642834,11,0.07
"2797",25,0.647698,11,0.07
"2798",26,0.646709,11,0.07
"2799",27,0.651409,11,0.07
"2800",28,0.637874,11,0.07
"2801",29,0.642993,11,0.07
"2802",30,0.654688,11,0.07
"2803",31,0.660791,11,0.07
"2804",32,0.630053,11,0.07
"2805",33,0.661371,11,0.07
"2806",34,0.649069,11,0.07
"2807",35,0.646634,11,0.07
"2808",36,0.640716,11,0.07
"2809",37,0.657594,11,0.07
"2810",38,0.64094,11,0.07
"2811",39,0.638357,11,0.07
"2812",40,0.678713,11,0.07
"2813",41,0.65586,11,0.07
"2814",42,0.64399,11,0.07
"2815",43,0.645479,11,0.07
"2816",44,0.634166,11,0.07
"2817",45,0.653753,11,0.07
"2818",46,0.653406,11,0.07
"2819",47,0.675599,11,0.07
"2820",48,0.642529,11,0.07
"2821",49,0.654543,11,0.07
"2822",50,0.67359,11,0.07
"2823",51,0.662842,11,0.07
"2824",52,0.655527,11,0.07
"2825",53,0.668566,11,0.07
"2826",54,0.661481,11,0.07
"2827",55,0.655337,11,0.07
"2828",56,0.653749,11,0.07
"2829",57,0.664051,11,0.07
"2830",58,0.667956,11,0.07
"2831",59,0.668874,11,0.07
"2832",60,0.654651,11,0.07
"2833",61,0.655287,11,0.07
"2834",62,0.681187,11,0.07
"2835",63,0.640167,11,0.07
"2836",64,0.684101,11,0.07
"2837",65,0.677489,11,0.07
"2838",66,0.641044,11,0.07
"2839",67,0.669376,11,0.07
"2840",68,0.676606,11,0.07
"2841",69,0.68214,11,0.07
"2842",70,0.654592,11,0.07
"2843",71,0.656757,11,0.07
"2844",72,0.669116,11,0.07
"2845",73,0.683727,11,0.07
"2846",74,0.683968,11,0.07
"2847",75,0.676732,11,0.07
"2848",76,0.691164,11,0.07
"2849",77,0.65647,11,0.07
"2850",78,0.658453,11,0.07
"2851",79,0.68806,11,0.07
"2852",80,0.671398,11,0.07
"2853",81,0.662742,11,0.07
"2854",82,0.640332,11,0.07
"2855",83,0.657058,11,0.07
"2856",84,0.657857,11,0.07
"2857",85,0.684676,11,0.07
"2858",86,0.663098,11,0.07
"2859",87,0.690776,11,0.07
"2860",88,0.695742,11,0.07
"2861",89,0.688771,11,0.07
"2862",90,0.663929,11,0.07
"2863",91,0.673539,11,0.07
"2864",92,0.660864,11,0.07
"2865",93,0.665316,11,0.07
"2866",94,0.661425,11,0.07
"2867",95,0.658684,11,0.07
"2868",96,0.651234,11,0.07
"2869",97,0.67641,11,0.07
"2870",98,0.71052,11,0.07
"2871",99,0.698726,11,0.07
"2872",100,0.703213,11,0.07
"2873",101,0.659008,11,0.07
"2874",102,0.679528,11,0.07
"2875",103,0.636901,11,0.07
"2876",104,0.668365,11,0.07
"2877",105,0.681624,11,0.07
"2878",106,0.695343,11,0.07
"2879",107,0.686687,11,0.07
"2880",108,0.677817,11,0.07
"2881",109,0.644169,11,0.07
"2882",110,0.667827,11,0.07
"2883",111,0.674273,11,0.07
"2884",112,0.670132,11,0.07
"2885",113,0.660158,11,0.07
"2886",114,0.69017,11,0.07
"2887",115,0.675226,11,0.07
"2888",116,0.693826,11,0.07
"2889",117,0.691355,11,0.07
"2890",118,0.679921,11,0.07
"2891",119,0.685132,11,0.07
"2892",120,0.663822,11,0.07
"2893",121,0.680605,11,0.07
"2894",122,0.692628,11,0.07
"2895",123,0.686926,11,0.07
"2896",124,0.710495,11,0.07
"2897",125,0.695606,11,0.07
"2898",126,0.685629,11,0.07
"2899",1,0.639282,11,0.08
"2900",2,0.638877,11,0.08
"2901",3,0.642291,11,0.08
"2902",4,0.634307,11,0.08
"2903",5,0.637135,11,0.08
"2904",6,0.663087,11,0.08
"2905",7,0.641496,11,0.08
"2906",8,0.639861,11,0.08
"2907",9,0.634954,11,0.08
"2908",10,0.662689,11,0.08
"2909",11,0.642915,11,0.08
"2910",12,0.648744,11,0.08
"2911",13,0.645847,11,0.08
"2912",14,0.654946,11,0.08
"2913",15,0.645988,11,0.08
"2914",16,0.629428,11,0.08
"2915",17,0.659336,11,0.08
"2916",18,0.659664,11,0.08
"2917",19,0.652345,11,0.08
"2918",20,0.648212,11,0.08
"2919",21,0.655991,11,0.08
"2920",22,0.636371,11,0.08
"2921",23,0.669835,11,0.08
"2922",24,0.637185,11,0.08
"2923",25,0.642507,11,0.08
"2924",26,0.641239,11,0.08
"2925",27,0.645878,11,0.08
"2926",28,0.633308,11,0.08
"2927",29,0.638047,11,0.08
"2928",30,0.648535,11,0.08
"2929",31,0.654445,11,0.08
"2930",32,0.626033,11,0.08
"2931",33,0.655164,11,0.08
"2932",34,0.643944,11,0.08
"2933",35,0.641292,11,0.08
"2934",36,0.637376,11,0.08
"2935",37,0.65165,11,0.08
"2936",38,0.636057,11,0.08
"2937",39,0.634651,11,0.08
"2938",40,0.670991,11,0.08
"2939",41,0.649956,11,0.08
"2940",42,0.639073,11,0.08
"2941",43,0.641591,11,0.08
"2942",44,0.630384,11,0.08
"2943",45,0.64847,11,0.08
"2944",46,0.646835,11,0.08
"2945",47,0.669041,11,0.08
"2946",48,0.641431,11,0.08
"2947",49,0.648265,11,0.08
"2948",50,0.666116,11,0.08
"2949",51,0.655757,11,0.08
"2950",52,0.64969,11,0.08
"2951",53,0.661442,11,0.08
"2952",54,0.656032,11,0.08
"2953",55,0.64954,11,0.08
"2954",56,0.647409,11,0.08
"2955",57,0.657902,11,0.08
"2956",58,0.661225,11,0.08
"2957",59,0.661563,11,0.08
"2958",60,0.649144,11,0.08
"2959",61,0.6502,11,0.08
"2960",62,0.673207,11,0.08
"2961",63,0.635906,11,0.08
"2962",64,0.675633,11,0.08
"2963",65,0.669529,11,0.08
"2964",66,0.635999,11,0.08
"2965",67,0.6626,11,0.08
"2966",68,0.669167,11,0.08
"2967",69,0.67413,11,0.08
"2968",70,0.647474,11,0.08
"2969",71,0.650461,11,0.08
"2970",72,0.661955,11,0.08
"2971",73,0.674686,11,0.08
"2972",74,0.675772,11,0.08
"2973",75,0.66866,11,0.08
"2974",76,0.682636,11,0.08
"2975",77,0.649827,11,0.08
"2976",78,0.652962,11,0.08
"2977",79,0.679751,11,0.08
"2978",80,0.663961,11,0.08
"2979",81,0.656976,11,0.08
"2980",82,0.63526,11,0.08
"2981",83,0.650123,11,0.08
"2982",84,0.651321,11,0.08
"2983",85,0.675935,11,0.08
"2984",86,0.656471,11,0.08
"2985",87,0.681052,11,0.08
"2986",88,0.687319,11,0.08
"2987",89,0.680024,11,0.08
"2988",90,0.656676,11,0.08
"2989",91,0.665795,11,0.08
"2990",92,0.653265,11,0.08
"2991",93,0.660919,11,0.08
"2992",94,0.655658,11,0.08
"2993",95,0.652878,11,0.08
"2994",96,0.645982,11,0.08
"2995",97,0.668233,11,0.08
"2996",98,0.699308,11,0.08
"2997",99,0.689763,11,0.08
"2998",100,0.694228,11,0.08
"2999",101,0.65255,11,0.08
"3000",102,0.671349,11,0.08
"3001",103,0.632554,11,0.08
"3002",104,0.66111,11,0.08
"3003",105,0.6739,11,0.08
"3004",106,0.686793,11,0.08
"3005",107,0.677484,11,0.08
"3006",108,0.669279,11,0.08
"3007",109,0.639378,11,0.08
"3008",110,0.659159,11,0.08
"3009",111,0.665725,11,0.08
"3010",112,0.662363,11,0.08
"3011",113,0.653614,11,0.08
"3012",114,0.680866,11,0.08
"3013",115,0.667232,11,0.08
"3014",116,0.685159,11,0.08
"3015",117,0.682293,11,0.08
"3016",118,0.67157,11,0.08
"3017",119,0.676294,11,0.08
"3018",120,0.657018,11,0.08
"3019",121,0.672397,11,0.08
"3020",122,0.684291,11,0.08
"3021",123,0.677987,11,0.08
"3022",124,0.7005,11,0.08
"3023",125,0.68674,11,0.08
"3024",126,0.677893,11,0.08
"3025",1,0.635713,11,0.09
"3026",2,0.635348,11,0.09
"3027",3,0.638659,11,0.09
"3028",4,0.63087,11,0.09
"3029",5,0.633299,11,0.09
"3030",6,0.658415,11,0.09
"3031",7,0.637906,11,0.09
"3032",8,0.636266,11,0.09
"3033",9,0.631356,11,0.09
"3034",10,0.657153,11,0.09
"3035",11,0.638946,11,0.09
"3036",12,0.644467,11,0.09
"3037",13,0.641232,11,0.09
"3038",14,0.650041,11,0.09
"3039",15,0.642,11,0.09
"3040",16,0.626457,11,0.09
"3041",17,0.654172,11,0.09
"3042",18,0.65446,11,0.09
"3043",19,0.647344,11,0.09
"3044",20,0.643486,11,0.09
"3045",21,0.65085,11,0.09
"3046",22,0.632197,11,0.09
"3047",23,0.663374,11,0.09
"3048",24,0.63288,11,0.09
"3049",25,0.638282,11,0.09
"3050",26,0.636847,11,0.09
"3051",27,0.641041,11,0.09
"3052",28,0.629783,11,0.09
"3053",29,0.634055,11,0.09
"3054",30,0.643586,11,0.09
"3055",31,0.649203,11,0.09
"3056",32,0.62299,11,0.09
"3057",33,0.650281,11,0.09
"3058",34,0.639783,11,0.09
"3059",35,0.637072,11,0.09
"3060",36,0.634762,11,0.09
"3061",37,0.646705,11,0.09
"3062",38,0.631861,11,0.09
"3063",39,0.631296,11,0.09
"3064",40,0.664793,11,0.09
"3065",41,0.64486,11,0.09
"3066",42,0.635837,11,0.09
"3067",43,0.638612,11,0.09
"3068",44,0.627278,11,0.09
"3069",45,0.644284,11,0.09
"3070",46,0.641714,11,0.09
"3071",47,0.663322,11,0.09
"3072",48,0.639036,11,0.09
"3073",49,0.643122,11,0.09
"3074",50,0.660206,11,0.09
"3075",51,0.649447,11,0.09
"3076",52,0.644529,11,0.09
"3077",53,0.655731,11,0.09
"3078",54,0.651542,11,0.09
"3079",55,0.644709,11,0.09
"3080",56,0.642477,11,0.09
"3081",57,0.652171,11,0.09
"3082",58,0.655367,11,0.09
"3083",59,0.655479,11,0.09
"3084",60,0.644716,11,0.09
"3085",61,0.645803,11,0.09
"3086",62,0.666706,11,0.09
"3087",63,0.632488,11,0.09
"3088",64,0.668549,11,0.09
"3089",65,0.662976,11,0.09
"3090",66,0.632081,11,0.09
"3091",67,0.656794,11,0.09
"3092",68,0.663148,11,0.09
"3093",69,0.667595,11,0.09
"3094",70,0.642506,11,0.09
"3095",71,0.644869,11,0.09
"3096",72,0.655646,11,0.09
"3097",73,0.666968,11,0.09
"3098",74,0.66914,11,0.09
"3099",75,0.661746,11,0.09
"3100",76,0.675093,11,0.09
"3101",77,0.644263,11,0.09
"3102",78,0.648192,11,0.09
"3103",79,0.673125,11,0.09
"3104",80,0.657464,11,0.09
"3105",81,0.651761,11,0.09
"3106",82,0.631179,11,0.09
"3107",83,0.644528,11,0.09
"3108",84,0.646738,11,0.09
"3109",85,0.669154,11,0.09
"3110",86,0.651319,11,0.09
"3111",87,0.673184,11,0.09
"3112",88,0.680251,11,0.09
"3113",89,0.672873,11,0.09
"3114",90,0.650958,11,0.09
"3115",91,0.659483,11,0.09
"3116",92,0.647497,11,0.09
"3117",93,0.655355,11,0.09
"3118",94,0.651143,11,0.09
"3119",95,0.648536,11,0.09
"3120",96,0.64163,11,0.09
"3121",97,0.661522,11,0.09
"3122",98,0.690232,11,0.09
"3123",99,0.682024,11,0.09
"3124",100,0.687113,11,0.09
"3125",101,0.648321,11,0.09
"3126",102,0.664676,11,0.09
"3127",103,0.628982,11,0.09
"3128",104,0.654846,11,0.09
"3129",105,0.66714,11,0.09
"3130",106,0.679758,11,0.09
"3131",107,0.670058,11,0.09
"3132",108,0.661906,11,0.09
"3133",109,0.63499,11,0.09
"3134",110,0.652328,11,0.09
"3135",111,0.659134,11,0.09
"3136",112,0.656392,11,0.09
"3137",113,0.647993,11,0.09
"3138",114,0.673635,11,0.09
"3139",115,0.660832,11,0.09
"3140",116,0.677944,11,0.09
"3141",117,0.674477,11,0.09
"3142",118,0.66467,11,0.09
"3143",119,0.668715,11,0.09
"3144",120,0.651167,11,0.09
"3145",121,0.665526,11,0.09
"3146",122,0.677764,11,0.09
"3147",123,0.670481,11,0.09
"3148",124,0.691978,11,0.09
"3149",125,0.679231,11,0.09
"3150",126,0.671299,11,0.09
"3151",1,0.632475,11,0.1
"3152",2,0.63218,11,0.1
"3153",3,0.635358,11,0.1
"3154",4,0.628164,11,0.1
"3155",5,0.629884,11,0.1
"3156",6,0.654448,11,0.1
"3157",7,0.63496,11,0.1
"3158",8,0.633007,11,0.1
"3159",9,0.628414,11,0.1
"3160",10,0.652591,11,0.1
"3161",11,0.636009,11,0.1
"3162",12,0.64073,11,0.1
"3163",13,0.637347,11,0.1
"3164",14,0.645785,11,0.1
"3165",15,0.63835,11,0.1
"3166",16,0.624059,11,0.1
"3167",17,0.64994,11,0.1
"3168",18,0.649982,11,0.1
"3169",19,0.64297,11,0.1
"3170",20,0.639618,11,0.1
"3171",21,0.646078,11,0.1
"3172",22,0.629235,11,0.1
"3173",23,0.65801,11,0.1
"3174",24,0.629342,11,0.1
"3175",25,0.63436,11,0.1
"3176",26,0.63324,11,0.1
"3177",27,0.637143,11,0.1
"3178",28,0.626715,11,0.1
"3179",29,0.630676,11,0.1
"3180",30,0.63945,11,0.1
"3181",31,0.644838,11,0.1
"3182",32,0.620343,11,0.1
"3183",33,0.645983,11,0.1
"3184",34,0.636302,11,0.1
"3185",35,0.6335,11,0.1
"3186",36,0.632761,11,0.1
"3187",37,0.642507,11,0.1
"3188",38,0.628435,11,0.1
"3189",39,0.628752,11,0.1
"3190",40,0.659148,11,0.1
"3191",41,0.640529,11,0.1
"3192",42,0.632881,11,0.1
"3193",43,0.636515,11,0.1
"3194",44,0.624522,11,0.1
"3195",45,0.640792,11,0.1
"3196",46,0.637165,11,0.1
"3197",47,0.658961,11,0.1
"3198",48,0.635499,11,0.1
"3199",49,0.638922,11,0.1
"3200",50,0.655134,11,0.1
"3201",51,0.644384,11,0.1
"3202",52,0.640334,11,0.1
"3203",53,0.650812,11,0.1
"3204",54,0.647551,11,0.1
"3205",55,0.6406,11,0.1
"3206",56,0.637909,11,0.1
"3207",57,0.6473,11,0.1
"3208",58,0.650793,11,0.1
"3209",59,0.650253,11,0.1
"3210",60,0.640552,11,0.1
"3211",61,0.642265,11,0.1
"3212",62,0.661103,11,0.1
"3213",63,0.629482,11,0.1
"3214",64,0.662703,11,0.1
"3215",65,0.657461,11,0.1
"3216",66,0.628637,11,0.1
"3217",67,0.65203,11,0.1
"3218",68,0.65896,11,0.1
"3219",69,0.662046,11,0.1
"3220",70,0.63778,11,0.1
"3221",71,0.640456,11,0.1
"3222",72,0.650933,11,0.1
"3223",73,0.661059,11,0.1
"3224",74,0.663088,11,0.1
"3225",75,0.656195,11,0.1
"3226",76,0.668788,11,0.1
"3227",77,0.639576,11,0.1
"3228",78,0.644381,11,0.1
"3229",79,0.667558,11,0.1
"3230",80,0.652123,11,0.1
"3231",81,0.64744,11,0.1
"3232",82,0.628007,11,0.1
"3233",83,0.639526,11,0.1
"3234",84,0.643312,11,0.1
"3235",85,0.662854,11,0.1
"3236",86,0.646964,11,0.1
"3237",87,0.666502,11,0.1
"3238",88,0.674037,11,0.1
"3239",89,0.666536,11,0.1
"3240",90,0.645884,11,0.1
"3241",91,0.654226,11,0.1
"3242",92,0.642312,11,0.1
"3243",93,0.650683,11,0.1
"3244",94,0.647257,11,0.1
"3245",95,0.64463,11,0.1
"3246",96,0.638074,11,0.1
"3247",97,0.656312,11,0.1
"3248",98,0.68251,11,0.1
"3249",99,0.675685,11,0.1
"3250",100,0.680883,11,0.1
"3251",101,0.644164,11,0.1
"3252",102,0.65886,11,0.1
"3253",103,0.626013,11,0.1
"3254",104,0.649759,11,0.1
"3255",105,0.661489,11,0.1
"3256",106,0.673791,11,0.1
"3257",107,0.663871,11,0.1
"3258",108,0.655975,11,0.1
"3259",109,0.631872,11,0.1
"3260",110,0.646603,11,0.1
"3261",111,0.653183,11,0.1
"3262",112,0.650846,11,0.1
"3263",113,0.643432,11,0.1
"3264",114,0.667081,11,0.1
"3265",115,0.655644,11,0.1
"3266",116,0.671883,11,0.1
"3267",117,0.667966,11,0.1
"3268",118,0.658788,11,0.1
"3269",119,0.662343,11,0.1
"3270",120,0.646331,11,0.1
"3271",121,0.659707,11,0.1
"3272",122,0.671945,11,0.1
"3273",123,0.664504,11,0.1
"3274",124,0.684866,11,0.1
"3275",125,0.672838,11,0.1
"3276",126,0.665533,11,0.1
"3277",1,0.630037,11,0.11
"3278",2,0.629778,11,0.11
"3279",3,0.632366,11,0.11
"3280",4,0.625699,11,0.11
"3281",5,0.6271,11,0.11
"3282",6,0.650759,11,0.11
"3283",7,0.632146,11,0.11
"3284",8,0.63002,11,0.11
"3285",9,0.625783,11,0.11
"3286",10,0.648408,11,0.11
"3287",11,0.633229,11,0.11
"3288",12,0.637187,11,0.11
"3289",13,0.634309,11,0.11
"3290",14,0.642047,11,0.11
"3291",15,0.635639,11,0.11
"3292",16,0.621975,11,0.11
"3293",17,0.646048,11,0.11
"3294",18,0.64589,11,0.11
"3295",19,0.639011,11,0.11
"3296",20,0.636123,11,0.11
"3297",21,0.642373,11,0.11
"3298",22,0.626358,11,0.11
"3299",23,0.653059,11,0.11
"3300",24,0.625869,11,0.11
"3301",25,0.631178,11,0.11
"3302",26,0.630042,11,0.11
"3303",27,0.63401,11,0.11
"3304",28,0.624542,11,0.11
"3305",29,0.627587,11,0.11
"3306",30,0.635838,11,0.11
"3307",31,0.641229,11,0.11
"3308",32,0.618468,11,0.11
"3309",33,0.64244,11,0.11
"3310",34,0.633206,11,0.11
"3311",35,0.630223,11,0.11
"3312",36,0.631053,11,0.11
"3313",37,0.638935,11,0.11
"3314",38,0.625585,11,0.11
"3315",39,0.626386,11,0.11
"3316",40,0.654492,11,0.11
"3317",41,0.636976,11,0.11
"3318",42,0.630073,11,0.11
"3319",43,0.633314,11,0.11
"3320",44,0.622284,11,0.11
"3321",45,0.637701,11,0.11
"3322",46,0.633381,11,0.11
"3323",47,0.65471,11,0.11
"3324",48,0.632174,11,0.11
"3325",49,0.635474,11,0.11
"3326",50,0.650649,11,0.11
"3327",51,0.639943,11,0.11
"3328",52,0.636939,11,0.11
"3329",53,0.646788,11,0.11
"3330",54,0.64403,11,0.11
"3331",55,0.637157,11,0.11
"3332",56,0.634272,11,0.11
"3333",57,0.643252,11,0.11
"3334",58,0.646689,11,0.11
"3335",59,0.646006,11,0.11
"3336",60,0.63731,11,0.11
"3337",61,0.639497,11,0.11
"3338",62,0.656207,11,0.11
"3339",63,0.626995,11,0.11
"3340",64,0.657865,11,0.11
"3341",65,0.652631,11,0.11
"3342",66,0.626167,11,0.11
"3343",67,0.647674,11,0.11
"3344",68,0.655021,11,0.11
"3345",69,0.657403,11,0.11
"3346",70,0.633741,11,0.11
"3347",71,0.636622,11,0.11
"3348",72,0.646262,11,0.11
"3349",73,0.655338,11,0.11
"3350",74,0.658109,11,0.11
"3351",75,0.651402,11,0.11
"3352",76,0.663294,11,0.11
"3353",77,0.635598,11,0.11
"3354",78,0.640983,11,0.11
"3355",79,0.662747,11,0.11
"3356",80,0.647704,11,0.11
"3357",81,0.643673,11,0.11
"3358",82,0.625134,11,0.11
"3359",83,0.635497,11,0.11
"3360",84,0.641474,11,0.11
"3361",85,0.657817,11,0.11
"3362",86,0.64322,11,0.11
"3363",87,0.660806,11,0.11
"3364",88,0.668978,11,0.11
"3365",89,0.66123,11,0.11
"3366",90,0.64176,11,0.11
"3367",91,0.649882,11,0.11
"3368",92,0.638286,11,0.11
"3369",93,0.646694,11,0.11
"3370",94,0.643799,11,0.11
"3371",95,0.641143,11,0.11
"3372",96,0.635134,11,0.11
"3373",97,0.65113,11,0.11
"3374",98,0.675887,11,0.11
"3375",99,0.669829,11,0.11
"3376",100,0.676005,11,0.11
"3377",101,0.645546,11,0.11
"3378",102,0.653824,11,0.11
"3379",103,0.62332,11,0.11
"3380",104,0.645518,11,0.11
"3381",105,0.656738,11,0.11
"3382",106,0.668551,11,0.11
"3383",107,0.658574,11,0.11
"3384",108,0.650854,11,0.11
"3385",109,0.628933,11,0.11
"3386",110,0.641311,11,0.11
"3387",111,0.648507,11,0.11
"3388",112,0.646477,11,0.11
"3389",113,0.639503,11,0.11
"3390",114,0.662019,11,0.11
"3391",115,0.650656,11,0.11
"3392",116,0.666589,11,0.11
"3393",117,0.662436,11,0.11
"3394",118,0.653707,11,0.11
"3395",119,0.657212,11,0.11
"3396",120,0.642017,11,0.11
"3397",121,0.654961,11,0.11
"3398",122,0.667256,11,0.11
"3399",123,0.659499,11,0.11
"3400",124,0.678878,11,0.11
"3401",125,0.667125,11,0.11
"3402",126,0.660659,11,0.11
"3403",1,0.627312,11,0.12
"3404",2,0.627186,11,0.12
"3405",3,0.629948,11,0.12
"3406",4,0.623506,11,0.12
"3407",5,0.624613,11,0.12
"3408",6,0.647638,11,0.12
"3409",7,0.630024,11,0.12
"3410",8,0.627739,11,0.12
"3411",9,0.623309,11,0.12
"3412",10,0.644538,11,0.12
"3413",11,0.630794,11,0.12
"3414",12,0.634521,11,0.12
"3415",13,0.631345,11,0.12
"3416",14,0.638926,11,0.12
"3417",15,0.632963,11,0.12
"3418",16,0.620628,11,0.12
"3419",17,0.642699,11,0.12
"3420",18,0.642676,11,0.12
"3421",19,0.635583,11,0.12
"3422",20,0.63292,11,0.12
"3423",21,0.639064,11,0.12
"3424",22,0.623932,11,0.12
"3425",23,0.648487,11,0.12
"3426",24,0.62351,11,0.12
"3427",25,0.62834,11,0.12
"3428",26,0.627396,11,0.12
"3429",27,0.631042,11,0.12
"3430",28,0.622359,11,0.12
"3431",29,0.625138,11,0.12
"3432",30,0.632445,11,0.12
"3433",31,0.637593,11,0.12
"3434",32,0.616647,11,0.12
"3435",33,0.638892,11,0.12
"3436",34,0.630656,11,0.12
"3437",35,0.627714,11,0.12
"3438",36,0.629591,11,0.12
"3439",37,0.636093,11,0.12
"3440",38,0.623178,11,0.12
"3441",39,0.624318,11,0.12
"3442",40,0.650517,11,0.12
"3443",41,0.634103,11,0.12
"3444",42,0.628001,11,0.12
"3445",43,0.630746,11,0.12
"3446",44,0.620209,11,0.12
"3447",45,0.63516,11,0.12
"3448",46,0.630373,11,0.12
"3449",47,0.651274,11,0.12
"3450",48,0.629489,11,0.12
"3451",49,0.632152,11,0.12
"3452",50,0.64689,11,0.12
"3453",51,0.635862,11,0.12
"3454",52,0.633421,11,0.12
"3455",53,0.643164,11,0.12
"3456",54,0.641039,11,0.12
"3457",55,0.633919,11,0.12
"3458",56,0.631096,11,0.12
"3459",57,0.639908,11,0.12
"3460",58,0.643381,11,0.12
"3461",59,0.64216,11,0.12
"3462",60,0.634095,11,0.12
"3463",61,0.636948,11,0.12
"3464",62,0.651579,11,0.12
"3465",63,0.62516,11,0.12
"3466",64,0.653616,11,0.12
"3467",65,0.648579,11,0.12
"3468",66,0.623588,11,0.12
"3469",67,0.644077,11,0.12
"3470",68,0.651554,11,0.12
"3471",69,0.653316,11,0.12
"3472",70,0.630246,11,0.12
"3473",71,0.633452,11,0.12
"3474",72,0.642745,11,0.12
"3475",73,0.65083,11,0.12
"3476",74,0.653879,11,0.12
"3477",75,0.647376,11,0.12
"3478",76,0.65861,11,0.12
"3479",77,0.632082,11,0.12
"3480",78,0.63802,11,0.12
"3481",79,0.65832,11,0.12
"3482",80,0.643672,11,0.12
"3483",81,0.640651,11,0.12
"3484",82,0.622828,11,0.12
"3485",83,0.632365,11,0.12
"3486",84,0.639828,11,0.12
"3487",85,0.653269,11,0.12
"3488",86,0.640264,11,0.12
"3489",87,0.655996,11,0.12
"3490",88,0.664422,11,0.12
"3491",89,0.65651,11,0.12
"3492",90,0.638089,11,0.12
"3493",91,0.646027,11,0.12
"3494",92,0.634711,11,0.12
"3495",93,0.643223,11,0.12
"3496",94,0.641193,11,0.12
"3497",95,0.638519,11,0.12
"3498",96,0.632582,11,0.12
"3499",97,0.647268,11,0.12
"3500",98,0.669925,11,0.12
"3501",99,0.665098,11,0.12
"3502",100,0.671579,11,0.12
"3503",101,0.64252,11,0.12
"3504",102,0.649739,11,0.12
"3505",103,0.621093,11,0.12
"3506",104,0.642096,11,0.12
"3507",105,0.652742,11,0.12
"3508",106,0.663674,11,0.12
"3509",107,0.653717,11,0.12
"3510",108,0.64614,11,0.12
"3511",109,0.626394,11,0.12
"3512",110,0.636975,11,0.12
"3513",111,0.644498,11,0.12
"3514",112,0.642653,11,0.12
"3515",113,0.636159,11,0.12
"3516",114,0.657272,11,0.12
"3517",115,0.646525,11,0.12
"3518",116,0.661782,11,0.12
"3519",117,0.657714,11,0.12
"3520",118,0.649668,11,0.12
"3521",119,0.652296,11,0.12
"3522",120,0.638501,11,0.12
"3523",121,0.650581,11,0.12
"3524",122,0.662944,11,0.12
"3525",123,0.654694,11,0.12
"3526",124,0.673613,11,0.12
"3527",125,0.662619,11,0.12
"3528",126,0.656511,11,0.12
"3529",1,0.856303,15,0.0025
"3530",2,0.859045,15,0.0025
"3531",3,0.868132,15,0.0025
"3532",4,0.857074,15,0.0025
"3533",5,0.862653,15,0.0025
"3534",6,0.87215,15,0.0025
"3535",7,0.861251,15,0.0025
"3536",8,0.870488,15,0.0025
"3537",9,0.866858,15,0.0025
"3538",10,0.92139,15,0.0025
"3539",11,0.866703,15,0.0025
"3540",12,0.892104,15,0.0025
"3541",13,0.893778,15,0.0025
"3542",14,0.901131,15,0.0025
"3543",15,0.888469,15,0.0025
"3544",16,0.90295,15,0.0025
"3545",17,0.903052,15,0.0025
"3546",18,0.930289,15,0.0025
"3547",19,0.887964,15,0.0025
"3548",20,0.908244,15,0.0025
"3549",21,0.927081,15,0.0025
"3550",22,0.902459,15,0.0025
"3551",23,0.936668,15,0.0025
"3552",24,0.922477,15,0.0025
"3553",25,0.906909,15,0.0025
"3554",26,0.905435,15,0.0025
"3555",27,0.905081,15,0.0025
"3556",28,0.897004,15,0.0025
"3557",29,0.90565,15,0.0025
"3558",30,0.940878,15,0.0025
"3559",31,0.928595,15,0.0025
"3560",32,0.872205,15,0.0025
"3561",33,0.931709,15,0.0025
"3562",34,0.905799,15,0.0025
"3563",35,0.912264,15,0.0025
"3564",36,0.90476,15,0.0025
"3565",37,0.925219,15,0.0025
"3566",38,0.904397,15,0.0025
"3567",39,0.894155,15,0.0025
"3568",40,0.962456,15,0.0025
